order_id,order_date,region,sku,quantity,amount,month,cost,source_file
ORD11348,2026-06-05,East,SKU-018,6,249.25,2026-06,245.76,sales_jun_2026.csv
ORD11349,2026-06-19,North,SKU-017,12,916.85,2026-06,96.24,sales_jun_2026.csv
ORD11350,2026-06-21,North,SKU-030,8,708.47,2026-06,51.2,sales_jun_2026.csv
ORD11351,2026-06-10,North,SKU-031,8,1210.67,2026-06,424.64,sales_jun_2026.csv
ORD11352,2026-06-07,South,SKU-018,1,32.31,2026-06,40.96,sales_jun_2026.csv
ORD11353,2026-06-24,North,SKU-011,10,342.57,2026-06,683.5,sales_jun_2026.csv
ORD11354,2026-06-27,South,SKU-007,7,706.54,2026-06,526.12,sales_jun_2026.csv
ORD11355,2026-06-29,East,SKU-027,8,258.15,2026-06,634.96,sales_jun_2026.csv
ORD11356,2026-06-16,South,SKU-031,10,1148.87,2026-06,530.8,sales_jun_2026.csv
ORD11357,2026-06-30,East,SKU-001,11,309.49,2026-06,364.65,sales_jun_2026.csv
ORD11358,2026-06-16,East,SKU-017,12,1993.47,2026-06,96.24,sales_jun_2026.csv
ORD11359,2026-06-23,East,SKU-040,4,131.66,2026-06,352.16,sales_jun_2026.csv
ORD11360,2026-06-26,North,SKU-023,7,711.87,2026-06,28.49,sales_jun_2026.csv
ORD11361,2026-06-07,East,SKU-031,11,1480.63,2026-06,583.88,sales_jun_2026.csv
ORD11362,2026-06-19,North,SKU-019,6,454.95,2026-06,165.48,sales_jun_2026.csv
ORD11363,2026-06-14,South,SKU-029,3,274.95,2026-06,236.07,sales_jun_2026.csv
ORD11364,2026-06-02,South,SKU-026,3,49.56,2026-06,58.86,sales_jun_2026.csv
ORD11365,2026-06-30,South,SKU-027,1,96.84,2026-06,79.37,sales_jun_2026.csv
ORD11366,2026-06-15,South,SKU-016,8,724.91,2026-06,437.28,sales_jun_2026.csv
ORD11367,2026-06-18,North,SKU-039,2,325.82,2026-06,82.96,sales_jun_2026.csv
ORD11368,2026-06-16,East,SKU-013,4,430.49,2026-06,258.32,sales_jun_2026.csv
ORD11369,2026-06-13,West,SKU-013,5,632.96,2026-06,322.9,sales_jun_2026.csv
ORD11370,2026-06-23,East,SKU-038,6,72.54,2026-06,145.38,sales_jun_2026.csv
ORD11371,2026-06-12,North,SKU-001,3,191.99,2026-06,99.45,sales_jun_2026.csv
ORD11372,2026-06-21,North,SKU-014,4,57.24,2026-06,270.36,sales_jun_2026.csv
ORD11373,2026-06-17,West,SKU-004,8,690.93,2026-06,45.2,sales_jun_2026.csv
ORD11374,2026-06-26,East,SKU-035,11,714.43,2026-06,106.7,sales_jun_2026.csv
ORD11375,2026-06-19,East,SKU-012,1,164.75,2026-06,10.0,sales_jun_2026.csv
ORD11376,2026-06-30,West,SKU-015,12,2080.53,2026-06,398.04,sales_jun_2026.csv
ORD11377,2026-06-11,North,SKU-040,7,1232.66,2026-06,616.28,sales_jun_2026.csv
ORD11378,2026-06-05,South,SKU-023,7,504.91,2026-06,28.49,sales_jun_2026.csv
ORD11379,2026-06-06,North,SKU-038,5,84.22,2026-06,121.15,sales_jun_2026.csv
ORD11380,2026-06-30,North,SKU-030,6,361.49,2026-06,38.4,sales_jun_2026.csv
ORD11381,2026-06-10,South,SKU-029,1,32.38,2026-06,78.69,sales_jun_2026.csv
ORD11382,2026-06-22,North,SKU-004,7,1235.9,2026-06,39.55,sales_jun_2026.csv
ORD11383,2026-06-13,North,SKU-017,6,921.07,2026-06,48.12,sales_jun_2026.csv
ORD11384,2026-06-22,West,SKU-036,10,587.48,2026-06,829.8,sales_jun_2026.csv
ORD11385,2026-06-16,West,SKU-012,5,624.25,2026-06,50.0,sales_jun_2026.csv
ORD11386,2026-06-13,South,SKU-017,8,560.09,2026-06,64.16,sales_jun_2026.csv
ORD11387,2026-06-04,East,SKU-004,5,63.37,2026-06,28.25,sales_jun_2026.csv
ORD11388,2026-06-26,South,SKU-026,4,110.01,2026-06,78.48,sales_jun_2026.csv
ORD11389,2026-06-01,East,SKU-003,4,142.05,2026-06,324.92,sales_jun_2026.csv
ORD11390,2026-06-05,North,SKU-014,8,1316.04,2026-06,540.72,sales_jun_2026.csv
ORD11391,2026-06-17,West,SKU-036,3,170.78,2026-06,248.94,sales_jun_2026.csv
ORD11392,2026-06-09,East,SKU-034,5,253.48,2026-06,190.35,sales_jun_2026.csv
ORD11393,2026-06-12,South,SKU-022,7,594.26,2026-06,34.93,sales_jun_2026.csv
ORD11394,2026-06-22,East,SKU-035,1,95.92,2026-06,9.7,sales_jun_2026.csv
ORD11395,2026-06-05,West,SKU-020,2,161.86,2026-06,137.14,sales_jun_2026.csv
ORD11396,2026-06-06,North,SKU-017,7,959.83,2026-06,56.14,sales_jun_2026.csv
ORD11397,2026-06-14,East,SKU-023,1,119.68,2026-06,4.07,sales_jun_2026.csv
ORD11398,2026-06-25,North,SKU-021,7,158.28,2026-06,138.81,sales_jun_2026.csv
ORD11399,2026-06-23,North,SKU-023,9,448.0,2026-06,36.63,sales_jun_2026.csv
ORD11400,2026-06-18,North,SKU-034,1,118.79,2026-06,38.07,sales_jun_2026.csv
ORD11401,2026-06-03,South,SKU-007,3,129.46,2026-06,225.48,sales_jun_2026.csv
ORD11402,2026-06-15,South,SKU-030,1,154.3,2026-06,6.4,sales_jun_2026.csv
ORD11403,2026-06-22,West,SKU-017,9,799.21,2026-06,72.18,sales_jun_2026.csv
ORD11404,2026-06-02,East,SKU-040,5,692.57,2026-06,440.2,sales_jun_2026.csv
ORD11405,2026-06-26,East,SKU-036,4,209.0,2026-06,331.92,sales_jun_2026.csv
ORD11406,2026-06-11,North,SKU-013,12,2112.24,2026-06,774.96,sales_jun_2026.csv
ORD11407,2026-06-21,West,SKU-009,2,158.96,2026-06,17.36,sales_jun_2026.csv
ORD11408,2026-06-06,West,SKU-039,5,492.13,2026-06,207.4,sales_jun_2026.csv
ORD11409,2026-06-13,South,SKU-018,7,1093.1,2026-06,286.72,sales_jun_2026.csv
ORD11410,2026-06-07,North,SKU-033,12,1228.65,2026-06,995.88,sales_jun_2026.csv
ORD11411,2026-06-12,East,SKU-028,5,437.79,2026-06,367.15,sales_jun_2026.csv
ORD11412,2026-06-14,South,SKU-018,12,1337.55,2026-06,491.52,sales_jun_2026.csv
ORD10444,2026-03-25,North,SKU-036,12,1701.32,2026-03,995.76,sales_mar_2026.csv
ORD10445,2026-03-13,South,SKU-011,8,854.71,2026-03,546.8,sales_mar_2026.csv
ORD10446,2026-03-31,East,SKU-004,11,1846.31,2026-03,62.15,sales_mar_2026.csv
ORD10447,2026-03-21,West,SKU-005,8,577.9,2026-03,398.08,sales_mar_2026.csv
ORD10448,2026-03-07,West,SKU-031,5,611.4,2026-03,265.4,sales_mar_2026.csv
ORD10449,2026-03-20,East,SKU-023,4,515.04,2026-03,16.28,sales_mar_2026.csv
ORD10450,2026-03-07,East,SKU-027,11,1037.25,2026-03,873.07,sales_mar_2026.csv
ORD10451,2026-03-20,East,SKU-018,12,726.77,2026-03,491.52,sales_mar_2026.csv
ORD10452,2026-03-10,North,SKU-014,5,755.43,2026-03,337.95,sales_mar_2026.csv
ORD10453,2026-03-15,North,SKU-017,3,477.66,2026-03,24.06,sales_mar_2026.csv
ORD10454,2026-03-22,West,SKU-036,8,1036.69,2026-03,663.84,sales_mar_2026.csv
ORD10455,2026-03-07,South,SKU-008,6,600.57,2026-03,118.98,sales_mar_2026.csv
ORD10456,2026-03-24,East,SKU-010,5,277.49,2026-03,227.75,sales_mar_2026.csv
ORD10457,2026-03-02,North,SKU-033,6,721.19,2026-03,497.94,sales_mar_2026.csv
ORD10458,2026-03-21,South,SKU-038,3,365.23,2026-03,72.69,sales_mar_2026.csv
ORD10459,2026-03-09,East,SKU-009,5,64.67,2026-03,43.4,sales_mar_2026.csv
ORD10460,2026-03-01,West,SKU-036,6,909.17,2026-03,497.88,sales_mar_2026.csv
ORD10461,2026-03-17,West,SKU-004,1,150.89,2026-03,5.65,sales_mar_2026.csv
ORD10462,2026-03-03,South,SKU-018,4,642.19,2026-03,163.84,sales_mar_2026.csv
ORD10463,2026-03-31,West,SKU-006,3,49.07,2026-03,25.29,sales_mar_2026.csv
ORD10464,2026-03-17,West,SKU-028,2,20.68,2026-03,146.86,sales_mar_2026.csv
ORD10465,2026-03-16,East,SKU-038,10,1776.27,2026-03,242.3,sales_mar_2026.csv
ORD10466,2026-03-06,North,SKU-003,12,1484.32,2026-03,974.76,sales_mar_2026.csv
ORD10467,2026-03-18,South,SKU-036,11,1932.48,2026-03,912.78,sales_mar_2026.csv
ORD10468,2026-03-29,South,SKU-002,7,879.79,2026-03,56.7,sales_mar_2026.csv
ORD10469,2026-03-18,East,SKU-001,4,467.69,2026-03,132.6,sales_mar_2026.csv
ORD10470,2026-03-12,North,SKU-034,7,404.6,2026-03,266.49,sales_mar_2026.csv
ORD10471,2026-03-30,West,SKU-005,1,41.58,2026-03,49.76,sales_mar_2026.csv
ORD10472,2026-03-02,South,SKU-004,5,480.1,2026-03,28.25,sales_mar_2026.csv
ORD10473,2026-03-05,South,SKU-007,4,294.13,2026-03,300.64,sales_mar_2026.csv
ORD10474,2026-03-22,South,SKU-040,11,986.74,2026-03,968.44,sales_mar_2026.csv
ORD10475,2026-03-25,West,SKU-002,2,201.12,2026-03,16.2,sales_mar_2026.csv
ORD10476,2026-03-07,North,SKU-006,2,142.89,2026-03,16.86,sales_mar_2026.csv
ORD10477,2026-03-15,West,SKU-035,10,1241.01,2026-03,97.0,sales_mar_2026.csv
ORD10478,2026-03-12,East,SKU-025,6,1048.31,2026-03,161.52,sales_mar_2026.csv
ORD10479,2026-03-04,West,SKU-006,3,472.39,2026-03,25.29,sales_mar_2026.csv
ORD10480,2026-03-06,East,SKU-011,9,606.21,2026-03,615.15,sales_mar_2026.csv
ORD10481,2026-03-10,North,SKU-002,4,251.87,2026-03,32.4,sales_mar_2026.csv
ORD10482,2026-03-08,South,SKU-039,6,944.18,2026-03,248.88,sales_mar_2026.csv
ORD10483,2026-03-30,West,SKU-025,1,61.42,2026-03,26.92,sales_mar_2026.csv
ORD10484,2026-03-12,West,SKU-038,8,301.44,2026-03,193.84,sales_mar_2026.csv
ORD10485,2026-03-09,East,SKU-033,3,471.0,2026-03,248.97,sales_mar_2026.csv
ORD10486,2026-03-26,East,SKU-030,2,190.27,2026-03,12.8,sales_mar_2026.csv
ORD10487,2026-03-04,West,SKU-035,7,643.03,2026-03,67.9,sales_mar_2026.csv
ORD10488,2026-03-30,South,SKU-016,12,1280.79,2026-03,655.92,sales_mar_2026.csv
ORD10489,2026-03-28,South,SKU-029,8,762.84,2026-03,629.52,sales_mar_2026.csv
ORD10490,2026-03-30,East,SKU-039,9,1229.25,2026-03,373.32,sales_mar_2026.csv
ORD10491,2026-03-28,West,SKU-016,8,1004.16,2026-03,437.28,sales_mar_2026.csv
ORD10492,2026-03-18,North,SKU-003,8,1225.6,2026-03,649.84,sales_mar_2026.csv
ORD10493,2026-03-10,East,SKU-028,7,748.62,2026-03,514.01,sales_mar_2026.csv
ORD10494,2026-03-23,East,SKU-037,11,317.47,2026-03,562.65,sales_mar_2026.csv
ORD10495,2026-03-10,West,SKU-013,7,92.35,2026-03,452.06,sales_mar_2026.csv
ORD10496,2026-03-26,West,SKU-037,11,686.35,2026-03,562.65,sales_mar_2026.csv
ORD10497,2026-03-01,North,SKU-025,8,429.72,2026-03,215.36,sales_mar_2026.csv
ORD10498,2026-03-16,West,SKU-004,11,806.91,2026-03,62.15,sales_mar_2026.csv
ORD10499,2026-03-25,East,SKU-013,1,121.98,2026-03,64.58,sales_mar_2026.csv
ORD10500,2026-03-20,North,SKU-009,6,870.33,2026-03,52.08,sales_mar_2026.csv
ORD10501,2026-03-05,South,SKU-025,3,234.61,2026-03,80.76,sales_mar_2026.csv
ORD10502,2026-03-14,East,SKU-024,12,2054.68,2026-03,198.24,sales_mar_2026.csv
ORD10503,2026-03-01,South,SKU-005,1,38.78,2026-03,49.76,sales_mar_2026.csv
ORD10504,2026-03-24,East,SKU-036,6,1014.24,2026-03,497.88,sales_mar_2026.csv
ORD10505,2026-03-30,West,SKU-039,3,439.59,2026-03,124.44,sales_mar_2026.csv
ORD10506,2026-03-15,North,SKU-015,1,43.03,2026-03,33.17,sales_mar_2026.csv
ORD10507,2026-03-14,West,SKU-002,7,863.05,2026-03,56.7,sales_mar_2026.csv
ORD10508,2026-03-16,West,SKU-025,8,398.19,2026-03,215.36,sales_mar_2026.csv
ORD10509,2026-03-09,West,SKU-029,2,150.04,2026-03,157.38,sales_mar_2026.csv
ORD10510,2026-03-29,North,SKU-032,12,1637.66,2026-03,990.36,sales_mar_2026.csv
ORD10511,2026-03-24,South,SKU-007,8,218.29,2026-03,601.28,sales_mar_2026.csv
ORD10512,2026-03-04,West,SKU-022,5,211.34,2026-03,24.95,sales_mar_2026.csv
ORD10513,2026-03-17,North,SKU-024,10,1630.3,2026-03,165.2,sales_mar_2026.csv
ORD10514,2026-03-20,East,SKU-027,3,479.41,2026-03,238.11,sales_mar_2026.csv
ORD10515,2026-03-31,West,SKU-023,6,712.78,2026-03,24.42,sales_mar_2026.csv
ORD10516,2026-03-28,South,SKU-011,8,1058.55,2026-03,546.8,sales_mar_2026.csv
ORD10517,2026-03-18,North,SKU-031,7,445.56,2026-03,371.56,sales_mar_2026.csv
ORD10518,2026-03-22,South,SKU-016,2,195.41,2026-03,109.32,sales_mar_2026.csv
ORD10519,2026-03-18,North,SKU-037,9,1314.87,2026-03,460.35,sales_mar_2026.csv
ORD10520,2026-03-09,North,SKU-032,2,65.91,2026-03,165.06,sales_mar_2026.csv
ORD10521,2026-03-02,South,SKU-035,7,534.91,2026-03,67.9,sales_mar_2026.csv
ORD10522,2026-03-10,South,SKU-018,8,236.54,2026-03,327.68,sales_mar_2026.csv
ORD10523,2026-03-04,West,SKU-037,3,509.3,2026-03,153.45,sales_mar_2026.csv
ORD10524,2026-03-14,West,SKU-031,12,1870.65,2026-03,636.96,sales_mar_2026.csv
ORD10525,2026-03-15,West,SKU-034,7,487.62,2026-03,266.49,sales_mar_2026.csv
ORD10526,2026-03-11,East,SKU-025,10,158.98,2026-03,269.2,sales_mar_2026.csv
ORD10527,2026-03-15,West,SKU-023,1,131.69,2026-03,4.07,sales_mar_2026.csv
ORD10528,2026-03-21,East,SKU-029,1,138.46,2026-03,78.69,sales_mar_2026.csv
ORD10529,2026-03-13,North,SKU-030,3,127.86,2026-03,19.2,sales_mar_2026.csv
ORD10530,2026-03-06,North,SKU-015,9,568.94,2026-03,298.53,sales_mar_2026.csv
ORD10531,2026-03-09,East,SKU-009,4,102.98,2026-03,34.72,sales_mar_2026.csv
ORD10532,2026-03-06,North,SKU-015,2,167.06,2026-03,66.34,sales_mar_2026.csv
ORD10533,2026-03-03,North,SKU-022,6,597.61,2026-03,29.94,sales_mar_2026.csv
ORD10534,2026-03-22,East,SKU-022,9,832.54,2026-03,44.91,sales_mar_2026.csv
ORD10535,2026-03-23,West,SKU-012,5,405.28,2026-03,50.0,sales_mar_2026.csv
ORD10536,2026-03-07,West,SKU-025,8,1188.59,2026-03,215.36,sales_mar_2026.csv
ORD10537,2026-03-14,North,SKU-034,7,794.69,2026-03,266.49,sales_mar_2026.csv
ORD10538,2026-03-31,West,SKU-009,10,1177.68,2026-03,86.8,sales_mar_2026.csv
ORD10539,2026-03-15,West,SKU-040,5,875.21,2026-03,440.2,sales_mar_2026.csv
ORD10540,2026-03-19,North,SKU-019,6,534.37,2026-03,165.48,sales_mar_2026.csv
ORD10541,2026-03-22,West,SKU-016,12,1862.33,2026-03,655.92,sales_mar_2026.csv
ORD10542,2026-03-13,South,SKU-021,5,329.81,2026-03,99.15,sales_mar_2026.csv
ORD10543,2026-03-05,West,SKU-014,7,717.71,2026-03,473.13,sales_mar_2026.csv
ORD10544,2026-03-24,West,SKU-029,7,839.98,2026-03,550.83,sales_mar_2026.csv
ORD10545,2026-03-07,North,SKU-017,8,181.57,2026-03,64.16,sales_mar_2026.csv
ORD10546,2026-03-09,West,SKU-034,9,1266.18,2026-03,342.63,sales_mar_2026.csv
ORD10547,2026-03-24,North,SKU-039,9,750.39,2026-03,373.32,sales_mar_2026.csv
ORD10548,2026-03-16,West,SKU-002,4,97.73,2026-03,32.4,sales_mar_2026.csv
ORD10549,2026-03-27,North,SKU-005,8,254.06,2026-03,398.08,sales_mar_2026.csv
ORD10550,2026-03-01,South,SKU-019,3,370.87,2026-03,82.74,sales_mar_2026.csv
ORD10551,2026-03-24,West,SKU-027,8,812.43,2026-03,634.96,sales_mar_2026.csv
ORD10552,2026-03-18,East,SKU-034,1,174.28,2026-03,38.07,sales_mar_2026.csv
ORD10553,2026-03-27,South,SKU-031,11,607.85,2026-03,583.88,sales_mar_2026.csv
ORD10554,2026-03-15,North,SKU-028,10,802.65,2026-03,734.3,sales_mar_2026.csv
ORD10555,2026-03-08,North,SKU-011,4,67.16,2026-03,273.4,sales_mar_2026.csv
ORD10556,2026-03-08,North,SKU-027,11,980.3,2026-03,873.07,sales_mar_2026.csv
ORD10557,2026-03-03,East,SKU-012,8,1044.45,2026-03,80.0,sales_mar_2026.csv
ORD10558,2026-03-16,East,SKU-008,11,1959.24,2026-03,218.13,sales_mar_2026.csv
ORD10559,2026-03-02,South,SKU-031,7,705.42,2026-03,371.56,sales_mar_2026.csv
ORD10560,2026-03-13,West,SKU-012,1,26.88,2026-03,10.0,sales_mar_2026.csv
ORD10561,2026-03-01,South,SKU-028,9,1141.13,2026-03,660.87,sales_mar_2026.csv
ORD10562,2026-03-07,South,SKU-015,12,917.93,2026-03,398.04,sales_mar_2026.csv
ORD10563,2026-03-13,East,SKU-012,12,247.76,2026-03,120.0,sales_mar_2026.csv
ORD10564,2026-03-19,East,SKU-020,10,1357.35,2026-03,685.7,sales_mar_2026.csv
ORD10565,2026-03-16,East,SKU-038,3,453.33,2026-03,72.69,sales_mar_2026.csv
ORD10566,2026-03-10,South,SKU-016,1,171.2,2026-03,54.66,sales_mar_2026.csv
ORD10567,2026-03-04,South,SKU-032,5,221.9,2026-03,412.65,sales_mar_2026.csv
ORD10568,2026-03-09,East,SKU-008,8,1035.58,2026-03,158.64,sales_mar_2026.csv
ORD10569,2026-03-10,East,SKU-031,7,1044.81,2026-03,371.56,sales_mar_2026.csv
ORD10570,2026-03-10,East,SKU-009,1,20.91,2026-03,8.68,sales_mar_2026.csv
ORD10571,2026-03-30,South,SKU-034,9,405.79,2026-03,342.63,sales_mar_2026.csv
ORD10572,2026-03-07,West,SKU-021,12,1123.31,2026-03,237.96,sales_mar_2026.csv
ORD10573,2026-03-18,West,SKU-036,4,121.37,2026-03,331.92,sales_mar_2026.csv
ORD10574,2026-03-10,South,SKU-027,9,727.37,2026-03,714.33,sales_mar_2026.csv
ORD10575,2026-03-13,East,SKU-017,8,452.99,2026-03,64.16,sales_mar_2026.csv
ORD10576,2026-03-10,West,SKU-039,8,1208.09,2026-03,331.84,sales_mar_2026.csv
ORD10577,2026-03-21,North,SKU-001,6,1022.22,2026-03,198.9,sales_mar_2026.csv
ORD10578,2026-03-05,East,SKU-029,6,298.49,2026-03,472.14,sales_mar_2026.csv
ORD10579,2026-03-18,North,SKU-014,6,498.86,2026-03,405.54,sales_mar_2026.csv
ORD10580,2026-03-05,South,SKU-026,1,43.45,2026-03,19.62,sales_mar_2026.csv
ORD10581,2026-03-24,West,SKU-024,2,185.93,2026-03,33.04,sales_mar_2026.csv
ORD10582,2026-03-30,East,SKU-013,6,879.4,2026-03,387.48,sales_mar_2026.csv
ORD10583,2026-03-11,East,SKU-003,3,32.66,2026-03,243.69,sales_mar_2026.csv
ORD10584,2026-03-28,South,SKU-012,8,644.11,2026-03,80.0,sales_mar_2026.csv
ORD10585,2026-03-06,North,SKU-022,2,31.89,2026-03,9.98,sales_mar_2026.csv
ORD10586,2026-03-02,East,SKU-010,8,448.88,2026-03,364.4,sales_mar_2026.csv
ORD10587,2026-03-14,East,SKU-003,6,945.49,2026-03,487.38,sales_mar_2026.csv
ORD10588,2026-03-18,East,SKU-037,6,557.11,2026-03,306.9,sales_mar_2026.csv
ORD10589,2026-03-22,East,SKU-037,2,276.87,2026-03,102.3,sales_mar_2026.csv
ORD10590,2026-03-15,North,SKU-025,10,1491.93,2026-03,269.2,sales_mar_2026.csv
ORD10591,2026-03-18,South,SKU-002,7,976.34,2026-03,56.7,sales_mar_2026.csv
ORD10592,2026-03-29,East,SKU-034,6,61.34,2026-03,228.42,sales_mar_2026.csv
ORD10593,2026-03-25,North,SKU-039,5,398.89,2026-03,207.4,sales_mar_2026.csv
ORD10594,2026-03-29,West,SKU-034,2,64.83,2026-03,76.14,sales_mar_2026.csv
ORD10595,2026-03-06,South,SKU-016,1,154.39,2026-03,54.66,sales_mar_2026.csv
ORD10596,2026-03-27,West,SKU-005,12,1593.58,2026-03,597.12,sales_mar_2026.csv
ORD10597,2026-03-13,South,SKU-035,4,141.29,2026-03,38.8,sales_mar_2026.csv
ORD10598,2026-03-30,East,SKU-024,1,129.5,2026-03,16.52,sales_mar_2026.csv
ORD10599,2026-03-20,West,SKU-026,3,93.68,2026-03,58.86,sales_mar_2026.csv
ORD10600,2026-03-19,East,SKU-002,5,123.33,2026-03,40.5,sales_mar_2026.csv
ORD10601,2026-03-18,West,SKU-022,12,1091.38,2026-03,59.88,sales_mar_2026.csv
ORD10602,2026-03-09,North,SKU-010,10,1501.23,2026-03,455.5,sales_mar_2026.csv
ORD10603,2026-03-26,South,SKU-034,12,2044.64,2026-03,456.84,sales_mar_2026.csv
ORD10604,2026-03-28,North,SKU-033,5,798.69,2026-03,414.95,sales_mar_2026.csv
ORD10605,2026-03-29,South,SKU-018,8,1191.77,2026-03,327.68,sales_mar_2026.csv
ORD10606,2026-03-11,North,SKU-014,11,441.64,2026-03,743.49,sales_mar_2026.csv
ORD10607,2026-03-28,North,SKU-018,2,148.63,2026-03,81.92,sales_mar_2026.csv
ORD10608,2026-03-22,North,SKU-022,1,169.89,2026-03,4.99,sales_mar_2026.csv
ORD10609,2026-03-30,South,SKU-034,2,180.23,2026-03,76.14,sales_mar_2026.csv
ORD10610,2026-03-25,South,SKU-030,11,1107.33,2026-03,70.4,sales_mar_2026.csv
ORD10611,2026-03-18,West,SKU-008,6,243.57,2026-03,118.98,sales_mar_2026.csv
ORD10612,2026-03-28,North,SKU-005,4,70.19,2026-03,199.04,sales_mar_2026.csv
ORD10613,2026-03-17,West,SKU-026,8,210.33,2026-03,156.96,sales_mar_2026.csv
ORD10614,2026-03-29,West,SKU-008,8,410.06,2026-03,158.64,sales_mar_2026.csv
ORD10615,2026-03-12,South,SKU-012,7,312.02,2026-03,70.0,sales_mar_2026.csv
ORD10616,2026-03-03,South,SKU-029,11,1649.58,2026-03,865.59,sales_mar_2026.csv
ORD10617,2026-03-18,North,SKU-015,1,87.72,2026-03,33.17,sales_mar_2026.csv
ORD10618,2026-03-27,South,SKU-040,4,718.82,2026-03,352.16,sales_mar_2026.csv
ORD10619,2026-03-06,West,SKU-014,11,372.92,2026-03,743.49,sales_mar_2026.csv
ORD10620,2026-03-19,West,SKU-004,12,1564.95,2026-03,67.8,sales_mar_2026.csv
ORD10621,2026-03-18,West,SKU-039,10,1618.73,2026-03,414.8,sales_mar_2026.csv
ORD10622,2026-03-31,West,SKU-011,12,446.16,2026-03,820.2,sales_mar_2026.csv
ORD10623,2026-03-06,North,SKU-033,4,53.38,2026-03,331.96,sales_mar_2026.csv
ORD10624,2026-03-22,West,SKU-029,1,54.23,2026-03,78.69,sales_mar_2026.csv
ORD10625,2026-03-14,East,SKU-011,1,80.73,2026-03,68.35,sales_mar_2026.csv
ORD10626,2026-03-21,East,SKU-021,10,1235.73,2026-03,198.3,sales_mar_2026.csv
ORD10627,2026-03-28,East,SKU-008,12,1240.09,2026-03,237.96,sales_mar_2026.csv
ORD10628,2026-03-08,North,SKU-035,7,137.66,2026-03,67.9,sales_mar_2026.csv
ORD10629,2026-03-05,West,SKU-002,3,31.51,2026-03,24.3,sales_mar_2026.csv
ORD10630,2026-03-01,West,SKU-006,4,149.85,2026-03,33.72,sales_mar_2026.csv
ORD10631,2026-03-09,North,SKU-006,4,551.76,2026-03,33.72,sales_mar_2026.csv
ORD10632,2026-03-30,South,SKU-026,6,1045.77,2026-03,117.72,sales_mar_2026.csv
ORD10633,2026-03-10,West,SKU-010,3,444.6,2026-03,136.65,sales_mar_2026.csv
ORD10634,2026-03-23,West,SKU-008,3,256.66,2026-03,59.49,sales_mar_2026.csv
ORD10635,2026-03-12,East,SKU-014,7,1011.87,2026-03,473.13,sales_mar_2026.csv
ORD10636,2026-03-26,West,SKU-002,6,407.45,2026-03,48.6,sales_mar_2026.csv
ORD10637,2026-03-09,South,SKU-001,7,570.94,2026-03,232.05,sales_mar_2026.csv
ORD10638,2026-03-24,North,SKU-037,7,80.53,2026-03,358.05,sales_mar_2026.csv
ORD10639,2026-03-03,West,SKU-007,2,30.16,2026-03,150.32,sales_mar_2026.csv
ORD10640,2026-03-08,North,SKU-011,12,398.37,2026-03,820.2,sales_mar_2026.csv
ORD10641,2026-03-28,East,SKU-040,9,107.94,2026-03,792.36,sales_mar_2026.csv
ORD10642,2026-03-26,West,SKU-004,7,375.41,2026-03,39.55,sales_mar_2026.csv
ORD10643,2026-03-17,South,SKU-032,8,965.95,2026-03,660.24,sales_mar_2026.csv
ORD10644,2026-03-21,North,SKU-026,9,1439.59,2026-03,176.58,sales_mar_2026.csv
ORD10645,2026-03-29,North,SKU-017,7,1073.28,2026-03,56.14,sales_mar_2026.csv
ORD10646,2026-03-06,North,SKU-030,10,252.07,2026-03,64.0,sales_mar_2026.csv
ORD10647,2026-03-04,West,SKU-017,4,420.25,2026-03,32.08,sales_mar_2026.csv
ORD10648,2026-03-01,South,SKU-021,11,1934.47,2026-03,218.13,sales_mar_2026.csv
ORD10649,2026-03-16,West,SKU-028,9,1490.17,2026-03,660.87,sales_mar_2026.csv
ORD10650,2026-03-15,South,SKU-031,4,171.02,2026-03,212.32,sales_mar_2026.csv
ORD10651,2026-03-26,East,SKU-040,3,320.05,2026-03,264.12,sales_mar_2026.csv
ORD10652,2026-03-14,East,SKU-022,8,705.51,2026-03,39.92,sales_mar_2026.csv
ORD10653,2026-03-22,East,SKU-014,7,380.15,2026-03,473.13,sales_mar_2026.csv
ORD10654,2026-03-09,South,SKU-032,5,529.73,2026-03,412.65,sales_mar_2026.csv
ORD10655,2026-03-25,North,SKU-025,3,423.7,2026-03,80.76,sales_mar_2026.csv
ORD10656,2026-03-16,East,SKU-005,1,162.41,2026-03,49.76,sales_mar_2026.csv
ORD10657,2026-03-22,South,SKU-027,8,1020.66,2026-03,634.96,sales_mar_2026.csv
ORD10658,2026-03-09,East,SKU-036,8,1177.34,2026-03,663.84,sales_mar_2026.csv
ORD10659,2026-03-05,West,SKU-038,1,172.62,2026-03,24.23,sales_mar_2026.csv
ORD10660,2026-03-31,West,SKU-001,7,1066.26,2026-03,232.05,sales_mar_2026.csv
ORD10661,2026-03-03,North,SKU-001,7,180.97,2026-03,232.05,sales_mar_2026.csv
ORD10662,2026-03-13,South,SKU-006,7,511.23,2026-03,59.01,sales_mar_2026.csv
ORD10663,2026-03-25,North,SKU-022,4,117.4,2026-03,19.96,sales_mar_2026.csv
ORD10664,2026-03-25,South,SKU-014,4,263.86,2026-03,270.36,sales_mar_2026.csv
ORD10665,2026-03-12,West,SKU-006,5,595.79,2026-03,42.15,sales_mar_2026.csv
ORD10666,2026-03-07,East,SKU-004,1,42.18,2026-03,5.65,sales_mar_2026.csv
ORD10667,2026-03-05,West,SKU-016,2,342.58,2026-03,109.32,sales_mar_2026.csv
